citation_key,arxiv_id,title,year,categories,published,decision,reason,pass2_evidence,dossiers,formal_supersession,review_status,url
Mitsides2026DreamingCodeCurriculum,2602.08194,Dreaming in Code for Curriculum Learning in Open-Ended Worlds,2026,cs.LG;cs.AI;cs.CL,2026-02-09T01:24:40Z,exclude,a formal-ledger venue version supersedes this preprint identity/title,formal-supersession,,yes,adjudicated,https://arxiv.org/abs/2602.08194
Liang2026VisphyworldProbingPhysical,2602.13294,VisPhyWorld: Probing Physical Reasoning via Code-Driven Video Reconstruction,2026,cs.CV;cs.AI,2026-02-09T05:46:44Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.13294
Jin2026CorefineConfidenceGuided,2602.08948,CoRefine: Confidence-Guided Self-Refinement for Adaptive Test-Time Compute,2026,cs.AI;cs.CL,2026-02-09T17:44:41Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.08948
Webb2026SmallScaleSystem,2602.09112,A Small-Scale System for Autoregressive Program Synthesis Enabling Controlled Experimentation,2026,cs.AI,2026-02-09T19:03:04Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.09112
Mi2026EffectiveMoeBased,2602.09316,Effective MoE-based LLM Compression by Exploiting Heterogeneous Inter-Group Experts Routing Frequency and Information Density,2026,cs.LG,2026-02-10T01:24:28Z,exclude,a formal-ledger venue version supersedes this preprint identity/title,formal-supersession,,yes,adjudicated,https://arxiv.org/abs/2602.09316
Shi2026CktevoRepositoryLevel,2603.08718,CktEvo: Repository-Level RTL Code Benchmark for Design Evolution,2026,cs.AR;cs.AI,2026-02-10T02:46:15Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.08718
Liao2026AcceleratingPostQuantum,2602.09410,Accelerating Post-Quantum Cryptography via LLM-Driven Hardware-Software Co-Design,2026,cs.AR;cs.AI,2026-02-10T04:56:08Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2602.09410
Xie2026UniarmTowardsUnified,2602.09538,UniARM: Towards a Unified Autoregressive Reward Model for Multi-Objective Test-Time Alignment,2026,cs.CL,2026-02-10T08:49:28Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.09538
Miyamoto2026AligningTreeSearch,2602.09574,Aligning Tree-Search Policies with Fixed Token Budgets in Test-Time Scaling of LLMs,2026,cs.CL;cs.AI;cs.LG,2026-02-10T09:23:26Z,exclude,a formal-ledger venue version supersedes this preprint identity/title,formal-supersession,,yes,adjudicated,https://arxiv.org/abs/2602.09574
Miklian2026StochasticParrotsOr,2603.00059,Stochastic Parrots or Singing in Harmony? Testing Five Leading LLMs for their Ability to Replicate a Human Survey with Synthetic Data,2026,cs.CY;cs.AI,2026-02-10T09:50:33Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.00059
Xu2026UnsupervisedLayerWise,2602.09719,Unsupervised Layer-Wise Dynamic Test Time Adaptation for LLMs,2026,cs.CL,2026-02-10T12:22:14Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.09719
Lou2026AutoharnessImprovingLlm,2603.03329,AutoHarness: improving LLM agents by automatically synthesizing a code harness,2026,cs.CL;cs.AI,2026-02-10T14:12:54Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.03329
Ahtisham2026LlmReasoningPredicts,2602.09832,LLM Reasoning Predicts When Models Are Right: Evidence from Coding Classroom Discourse,2026,cs.CL,2026-02-10T14:38:13Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.09832
Bornemann2026CodeSharpContinuous,2602.10085,CODE-SHARP: Continuous Open-ended Discovery and Evolution of Skills as Hierarchical Reward Programs,2026,cs.AI,2026-02-10T18:51:39Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.10085
Fan2026InformationFidelityTool,2602.13320,Information Fidelity in Tool-Using LLM Agents: A Martingale Analysis of the Model Context Protocol,2026,cs.AI,2026-02-10T21:08:53Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2602.13320
Erol2026TestTimeOptimization,2602.10387,Test-Time Optimization of Physical Query Plans with LLMs,2026,cs.DB;cs.AI,2026-02-11T00:21:51Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.10387
Fan2026AivilizationV0Toward,2602.10429,AIvilization v0: Toward Large-Scale Artificial Social Simulation with a Unified Agent Architecture and Adaptive Agent Profiles,2026,cs.MA;cs.AI,2026-02-11T02:18:15Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,software-for-llm,no,adjudicated,https://arxiv.org/abs/2602.10429
Ercetin2026PredictiveStateCommunication,2602.10542,Predictive-State Communication: Innovation Coding and Reconciliation under Delay,2026,cs.IT;cs.LG;cs.NI,2026-02-11T05:33:04Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.10542
Wang2026SimusceneTrainingBenchmarking,2602.10840,SimuScene: Training and Benchmarking Code Generation to Simulate Physical Scenarios,2026,cs.LG,2026-02-11T13:26:02Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.10840
Krishnan2026BeyondContextSharing,2602.15055,"Beyond Context Sharing: A Unified Agent Communication Protocol (ACP) for Secure, Federated, and Autonomous Agent-to-Agent (A2A) Orchestration",2026,cs.MA;cs.AI,2026-02-11T17:02:12Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security,no,adjudicated,https://arxiv.org/abs/2602.15055
Broadwater2026EvaluatingLlmSafety,2602.11786,Evaluating LLM Safety Under Repeated Inference via Accelerated Prompt Stress Testing,2026,cs.LG;cs.AI,2026-02-12T10:09:13Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.11786
Vehomaki2026AutomaticSimplificationCommon,2602.11982,Automatic Simplification of Common Vulnerabilities and Exposures Descriptions,2026,cs.CL,2026-02-12T14:12:58Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2602.11982
Mikasa2026ImprovingHpcCode,2602.12049,Improving HPC Code Generation Capability of LLMs via Online Reinforcement Learning with Real-Machine Benchmark Rewards,2026,cs.LG,2026-02-12T15:12:59Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.12049
Sulc2026DifferentiableModalLogic,2602.12083,"Differentiable Modal Logic for Multi-Agent Diagnosis, Orchestration and Communication",2026,cs.AI;cs.LO,2026-02-12T15:39:18Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,software-for-llm,no,adjudicated,https://arxiv.org/abs/2602.12083
Zhang2026PGenrmPersonalizedecbf7ea,2602.12116,P-GenRM: Personalized Generative Reward Model with Test-time User-based Scaling,2026,cs.CL,2026-02-12T16:07:22Z,exclude,a formal-ledger venue version supersedes this preprint identity/title,formal-supersession,,yes,adjudicated,https://arxiv.org/abs/2602.12116
Lee2026AgenticTestTime,2602.12276,Agentic Test-Time Scaling for WebAgents,2026,cs.AI;cs.CL,2026-02-12T18:58:30Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2602.12276
Spiesberger2026SoftContaminationMeans,2602.12413,Soft Contamination Means Benchmarks Test Shallow Generalization,2026,cs.LG;cs.AI,2026-02-12T21:12:53Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.12413
Xu2026AgentSkillsLarge,2602.12430,"Agent Skills for Large Language Models: Architecture, Acquisition, Security, and the Path Forward",2026,cs.MA;cs.AI,2026-02-12T21:33:25Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2602.12430
Gu2026RelbenchV2Large,2602.12606,RelBench v2: A Large-Scale Benchmark and Repository for Relational Data,2026,cs.LG,2026-02-13T04:23:48Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2602.12606
Nie2026RadarRevealingAsymmetric,2602.12892,RADAR: Revealing Asymmetric Development of Abilities in MLLM Pre-training,2026,cs.CV;cs.AI;cs.CL,2026-02-13T12:56:31Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2602.12892
Khaled2026G2CpGraphGrounded,2602.13370,G2CP: A Graph-Grounded Communication Protocol for Verifiable and Efficient Multi-Agent Reasoning,2026,cs.MA;cs.AI;cs.CL,2026-02-13T13:58:57Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2602.13370
Naik2026OmniLeakOrchestrator,2602.13477,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,2026,cs.AI,2026-02-13T21:32:32Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,software-for-llm,no,adjudicated,https://arxiv.org/abs/2602.13477
Liu2026MasFlyDynamic,2602.13671,MAS-on-the-Fly: Dynamic Adaptation of LLM-based Multi-Agent Systems at Test Time,2026,cs.MA;cs.AI,2026-02-14T08:38:13Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2602.13671
Hu2026ExperimentationAcceleratorInterpretable,2602.13852,Experimentation Accelerator: Interpretable Insights and Creative Recommendations for A/B Testing with Content-Aware ranking,2026,cs.AI;stat.AP,2026-02-14T19:22:58Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2602.13852
Zhang2026PlanMctsPlan,2602.14083,Plan-MCTS: Plan Exploration for Action Exploitation in Web Navigation,2026,cs.AI,2026-02-15T10:24:45Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2602.14083
Chen2026MachineLearningAs,2602.14295,Machine Learning as a Tool (MLAT): A Framework for Integrating Statistical ML Models as Callable Tools within LLM Agent Workflows,2026,cs.LG;cs.AI,2026-02-15T20:00:28Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,software-for-llm,no,adjudicated,https://arxiv.org/abs/2602.14295
Wang2026PrecedentInformedReasoning,2602.14451,Precedent-Informed Reasoning: Mitigating Overthinking in Large Reasoning Models via Test-Time Precedent Learning,2026,cs.AI;cs.CL,2026-02-16T04:17:46Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.14451
Tire2026CovarianceAwareTransformers,2602.14506,Covariance-Aware Transformers for Quadratic Programming and Decision Making,2026,cs.LG,2026-02-16T06:39:24Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2602.14506
Vico2026CrowdsourcingPiedmonteseTest,2602.14675,Crowdsourcing Piedmontese to Test LLMs on Non-Standard Orthography,2026,cs.CL,2026-02-16T12:02:29Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.14675
Mohammadi2026AtomixTimelyTransactional,2602.14849,"Atomix: Timely, Transactional Tool Use for Reliable Agentic Workflows",2026,cs.LG;cs.AI;cs.DC;cs.MA,2026-02-16T15:46:19Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,software-for-llm,no,adjudicated,https://arxiv.org/abs/2602.14849
Vinogradov2026HuntGloballyWide,2602.15019,"Hunt Globally: Wide Search AI Agents for Drug Asset Scouting in Investing, Business Development, and Competitive Intelligence",2026,cs.AI;cs.IR,2026-02-16T18:57:49Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2602.15019
Zhang2026AgriworldWorldTools,2602.15325,AgriWorld:A World Tools Protocol Framework for Verifiable Agricultural Reasoning with Code-Executing LLM Agents,2026,cs.AI,2026-02-17T03:12:57Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2602.15325
